1367,2019-04-01,3,8,11,14,22,41,34,14,,3,3,2,2,1,0,1,1.00,600000000,15.00,5298400,495.00,173300,18166.00,4900,256988.00,1000
1366,2019-03-28,14,15,17,29,31,39,10,"14,31",,5,1,0,3,1,2,0,1.00,600000000,6.00,15806100,231.00,443300,11848.00,9100,206149.00,1000
1365,2019-03-25,4,7,14,20,31,41,32,14,,3,3,2,2,0,1,1,0.00,0,7.00,12615000,247.00,386000,12322.00,8100,204590.00,1000
1364,2019-03-21,5,13,14,16,25,27,3,5,,4,2,1,3,2,0,0,0.00,0,12.00,5981300,315.00,246000,14046.00,5800,211352.00,1000
1363,2019-03-18,2,5,23,36,37,41,43,36,,4,2,2,0,1,2,1,0.00,0,6.00,11742300,236.00,322400,11466.00,7000,181252.00,1000
1362,2019-03-14,8,16,19,28,36,39,1,28,,2,4,1,2,1,2,0,3.00,152305300,4.00,18418400,388.00,205000,15998.00,5200,220340.00,1000
1361,2019-03-11,3,4,12,18,28,38,32,4,,1,5,2,2,1,1,0,0.00,0,10.00,6340500,421.00,162600,15412.00,4600,217530.00,1000
1360,2019-03-07,4,9,10,16,17,42,23,,,2,4,3,2,0,0,1,2.00,227332200,14.00,5135600,258.00,300900,14060.00,5800,223629.00,1000
1359,2019-03-04,6,8,14,18,25,41,9,,,2,4,2,2,1,0,1,0.00,0,5.00,12900800,222.00,313700,12333.00,5900,190707.00,1000
1358,2019-02-28,9,15,23,27,29,40,28,15,,5,1,1,1,3,1,0,2.00,107316100,5.00,12878300,260.00,267400,12385.00,5900,181777.00,1000
1357,2019-02-25,2,3,8,15,19,28,21,,,3,3,3,2,1,0,0,5.00,37305200,13.00,4304500,552.00,109400,21182.00,3000,263356.00,1000
1356,2019-02-21,4,6,10,16,24,43,12,,,1,5,3,1,1,0,1,2.00,104132300,12.00,5206700,329.00,205000,13826.00,5100,202692.00,1000
1355,2019-02-18,5,15,27,29,34,37,12,27,,5,1,1,1,2,2,0,1.00,270445900,13.00,5644800,269.00,294600,12215.00,6800,189030.00,1000
1354,2019-02-14,4,25,27,28,32,41,26,,,3,3,1,0,3,1,1,1.00,200000000,4.00,16938700,164.00,446100,9423.00,8200,153600.00,1000
1353,2019-02-11,2,11,12,19,21,24,36,19,11,3,3,1,3,2,0,0,3.00,151274200,5.00,13267000,444.00,161300,16918.00,4400,242167.00,1000
1352,2019-02-07,5,6,9,15,19,36,22,,,4,2,3,2,0,1,0,0.00,0,6.00,10431100,276.00,244800,14885.00,4700,224193.00,1000
1351,2019-02-04,8,14,18,22,28,29,5,8,,1,5,1,2,3,0,0,1.00,200000000,15.00,4482000,262.00,277100,12969.00,5900,196665.00,1000
1350,2019-01-31,7,8,9,10,20,38,16,,,2,4,4,1,0,1,0,1.00,490945100,5.00,14870200,266.00,301800,14247.00,5900,218833.00,1000
1349,2019-01-28,2,16,19,32,34,42,33,"2,19",,1,5,1,2,0,2,1,0.00,0,3.00,24312300,189.00,416700,9216.00,9000,156759.00,1000
1348,2019-01-24,1,2,14,19,21,33,43,,,4,2,2,2,1,1,0,2.00,113126700,5.00,13575600,208.00,352400,10746.00,7200,169796.00,1000
1347,2019-01-21,8,10,11,18,36,43,7,10,,2,4,2,2,0,1,1,2.00,116194600,8.00,8714800,214.00,351800,11399.00,6900,187011.00,1000
1346,2019-01-17,5,10,22,27,38,42,36,27,,2,4,2,0,2,1,1,3.00,184111400,8.00,10114800,341.00,256200,13469.00,6800,207387.00,1000
1345,2019-01-14,1,15,26,27,29,33,18,,,5,1,1,1,3,1,0,0.00,0,5.00,14260400,239.00,322100,11606.00,7000,184888.00,1000
1344,2019-01-10,8,16,20,28,37,43,29,8,,2,4,1,2,1,1,1,1.00,200000000,4.00,18371500,194.00,409000,9991.00,8300,159732.00,1000
1343,2019-01-07,2,8,10,12,19,23,16,23,,2,4,3,2,1,0,0,2.00,149831600,22.00,3611700,755.00,113600,26068.00,3400,328489.00,1000
1342,2018-12-27,1,4,9,16,23,31,42,"9,16",,4,2,3,1,1,1,0,1.00,200000000,5.00,14089200,394.00,193000,15573.00,5100,219088.00,1000
1341,2018-12-24,9,12,15,16,26,39,34,"15,26",,3,3,1,3,1,1,0,2.00,243666700,9.00,8474000,313.00,263100,14275.00,6000,221101.00,1000
1340,2018-12-20,6,15,18,20,26,29,9,15,20,2,4,1,3,2,0,0,0.00,0,7.00,9991200,232.00,325500,10872.00,7300,176900.00,1000
1339,2018-12-17,1,10,15,33,34,42,39,,,3,3,2,1,0,2,1,1.00,265958300,2.00,38262000,181.00,456500,9806.00,8900,164196.00,1000
1338,2018-12-13,2,6,23,25,30,31,35,6,,3,3,2,0,3,1,0,1.00,200000000,8.00,7908400,281.00,243100,12597.00,5700,195164.00,1000
1337,2018-12-10,3,6,21,28,29,34,15,34,,3,3,2,0,3,1,0,4.00,55161000,7.00,9456400,242.00,295400,12290.00,6100,192483.00,1000
1336,2018-12-06,4,5,11,19,31,34,43,"19,34",,4,2,2,2,0,2,0,2.00,108017300,7.00,9258900,219.00,319600,11013.00,6700,179513.00,1000
1335,2018-12-03,10,16,19,34,35,39,4,,,3,3,1,2,0,3,0,4.00,62235400,3.00,24894900,151.00,534100,8255.00,10300,146445.00,1000
1334,2018-11-29,1,2,7,14,29,43,40,2,29,4,2,3,1,1,0,1,1.00,259569200,3.00,23544400,238.00,320500,11893.00,6700,186002.00,1000
1333,2018-11-26,2,9,15,22,26,35,5,"15,22",26,3,3,2,1,2,1,0,1.00,200000000,3.00,22413900,285.00,254800,12504.00,6100,184902.00,1000
1332,2018-11-22,5,15,18,22,33,40,6,,22,3,3,1,2,1,2,0,2.00,249251400,8.00,9659900,313.00,266600,13027.00,6700,196694.00,1000
1331,2018-11-19,2,14,30,31,38,39,26,2,,2,4,1,1,1,3,0,0.00,0,2.00,36138000,132.00,591300,8849.00,9300,150446.00,1000
1330,2018-11-15,2,19,24,32,36,43,30,,,2,4,1,1,1,2,1,1.00,276653200,4.00,18436100,255.00,312300,11455.00,7300,170913.00,1000
1329,2018-11-12,11,15,18,22,37,42,31,37,,3,3,0,3,1,1,1,1.00,200000000,9.00,7695100,270.00,277000,11969.00,6600,181089.00,1000
1328,2018-11-08,7,9,23,32,37,40,41,23,,4,2,2,0,1,3,0,2.00,115973100,5.00,13917200,184.00,408400,9976.00,7900,168341.00,1000
